,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
94879,0.51,['Roger Miller'],0.731,143373,0.204,0,36Ew5C2l5r1GAZifRhp4YG,2.02e-05,11,0.0894,-18.934,1,King Of The Road - Re-Recorded In Stereo,56,1991-09-03,0.0727,121.81700000000001,0.6990000000000001,1991
156518,0.0393,['James Brown'],0.535,211653,0.8590000000000001,0,0zu754002s0GvX6DkgF7O9,0.889,4,0.0592,-8.541,0,Don’t Mind,35,1971-01-01,0.142,122.59700000000001,0.794,1971
107956,0.81,['Antonio Morel'],0.847,166113,0.5489999999999999,0,0If2ZDyqCJzlQo5vXGHtI5,8.35e-06,7,0.0613,-10.533,1,Si Lola Me da la Nena,0,1933-01-01,0.0593,129.369,0.968,1933
15551,0.873,['Sticky Fingers'],0.594,252300,0.273,0,5uBK8Ap1BCEc4GgMcEjeic,0.0,5,0.0895,-9.402000000000001,1,Rum Rage,66,2014-08-01,0.0291,131.851,0.36200000000000004,2014
113636,0.161,['Aswad'],0.7509999999999999,219067,0.5920000000000001,0,2ENWi9dhKyuclKul6QaeLl,1.13e-05,4,0.0763,-14.886,1,Don't Turn Around,40,1989-01-01,0.048,97.001,0.816,1989
69367,0.308,['Tito Rojas'],0.6920000000000001,304893,0.6940000000000001,0,6xcpIxu4IDH2gzAYCr6dIR,0.000136,4,0.0861,-7.252999999999999,0,Ella se Hizo Deseo,47,2007-08-21,0.0366,170.678,0.8690000000000001,2007
154059,0.922,"['Jacques Offenbach', 'Andre Kostelanetz']",0.222,160267,0.075,0,3uNP5ilnjje0BtKTukPDFF,0.937,2,0.114,-23.538,1,Les contes d'Hoffmann: Barcarolle,1,1946,0.035,83.12,0.0667,1946
105665,0.302,"['Toby Keith', 'Willie Nelson']",0.721,210827,0.843,0,7pWSdjUXBKksqggB49v0RE,0.0,10,0.0519,-5.106,1,Beer For My Horses,54,2004-01-01,0.0486,119.01799999999999,0.8190000000000001,2004
168974,0.0311,['J. Cole'],0.332,212800,0.7909999999999999,1,2a3QH6bZDNpeC2YUMH5A2K,0.000264,1,0.10400000000000001,-4.489,0,God's Gift,50,2011-09-27,0.22,79.65,0.439,2011
11248,0.134,"['Crosby, Stills, Nash & Young']",0.55,184107,0.8370000000000001,0,4O4AepGVUhNICPeiMWLHt4,0.000241,9,0.693,-7.904,1,Pre-Road Downs - Live,29,1971-04-07,0.043,134.832,0.9590000000000001,1971
157783,0.00212,['John Hiatt'],0.662,260027,0.35200000000000004,0,73y0mGCThZGwIeXZWMOiXU,0.0886,4,0.0466,-13.699000000000002,1,Riding With The King,35,1983-01-01,0.0289,99.465,0.8059999999999999,1983
112540,0.0735,['George Harrison'],0.716,276213,0.679,0,1dYimSgEq46lJ30MKQP9l6,0.00106,11,0.0506,-9.088,0,Love Comes To Everyone - 2004 Mix,51,1979-02-20,0.0406,107.16799999999999,0.505,1979
112182,0.5589999999999999,['Led Zeppelin'],0.545,394921,0.41600000000000004,0,6M5m8gfTj3rhYEPDzLmdL4,0.00496,2,0.0369,-11.979000000000001,1,Ten Years Gone - 2012 Remaster,42,1975-02-24,0.0433,76.872,0.295,1975
118635,0.961,['Noor Jehan'],0.405,200413,0.298,0,0dtJdpOuXrjeLdOA5fvzCj,0.295,2,0.503,-13.69,1,Aa Intezar Hai Tera,0,1945-12-31,0.0558,72.934,0.792,1945
135951,0.9940000000000001,['Francisco Canaro'],0.823,161000,0.249,0,7oYJadJwsVw7kfFvGDXzW8,0.00415,5,0.11699999999999999,-8.785,0,Colombina - Instrumental (Remasterizado),0,1931-12-11,0.128,121.62799999999999,0.77,1931
31260,0.00047000000000000004,['Thunderstorm'],0.0857,334264,0.7070000000000001,0,4WiaKbZHxShsk1iVvfSMC8,0.883,11,0.345,-19.002,1,Rain Sleep,47,2011-04-15,0.0785,87.333,0.00442,2011
132307,0.022000000000000002,['Cocteau Twins'],0.389,187347,0.83,0,189pvCZipE0svEPkCsxpr3,0.0156,7,0.16699999999999998,-4.314,1,Carolyn's Fingers,42,1988-09-19,0.0345,92.471,0.634,1988
100785,0.96,['Chet Baker'],0.332,186480,0.124,0,3F1g8rAT6B88ZCJh5i4yZW,0.0171,8,0.28800000000000003,-14.293,1,This Is Always - Remastered 2004,20,1955-01-01,0.0377,164.657,0.21899999999999997,1955
15816,0.87,['Deep Sleep Music Collective'],0.158,121313,0.0009960000000000001,0,2fPwXViRQPqalsO0bFyvwv,0.866,2,0.13699999999999998,-38.374,1,Awakenings,62,2016-11-07,0.0509,79.113,0.073,2016
151340,0.00165,['Modest Mouse'],0.655,250093,0.883,1,7mKkJuVgkR72ozJGvJOTHP,0.00813,0,0.0472,-4.913,1,The View,46,2004-04-05,0.0443,123.0,0.69,2004
5310,0.775,['The Georgia Mass Choir'],0.46,403427,0.285,0,2hNFryDQo4b0HEmYA9HNo6,1.21e-06,5,0.15,-17.315,1,Joy,34,1992-10-05,0.131,125.941,0.44799999999999995,1992
95264,0.073,['Slaughter'],0.496,272240,0.5760000000000001,0,6e165g8fp2WDCBwF1zxLMh,0.000277,0,0.10099999999999999,-12.26,1,Fly To The Angels,55,1995-01-01,0.0352,119.95299999999999,0.371,1995
77677,0.563,"['Kendall Miles', 'I Eat Plants for a Living']",0.684,92271,0.295,0,5B1tm4NuzSbYUTwk0xEz2a,0.5770000000000001,4,0.111,-12.773,1,Lost in Florence,60,2017-07-05,0.077,118.009,0.47,2017
137377,0.9540000000000001,['Ray Price'],0.23600000000000002,156307,0.249,0,0IaLhfjnD8pWolQBfo9MNp,4.01e-06,3,0.2,-13.968,1,Adeste Fideles,0,1951,0.0276,82.15100000000002,0.322,1951
85195,1.39e-06,['Stone Temple Pilots'],0.40399999999999997,217813,0.925,0,6skC0VsaOZE1kG4CwXI2Zj,0.628,9,0.0418,-7.336,1,Sex Type Thing - 2017 Remaster,59,1992-09-29,0.040999999999999995,134.17700000000002,0.773,1992
133768,0.0906,['Fischerspooner'],0.607,288307,0.7340000000000001,0,3vyKSb9sAdXl0kQ1KnS9fY,0.812,10,0.0925,-7.622000000000001,1,Emerge,55,2003-01-01,0.0445,147.941,0.569,2003
24948,0.968,"['Igor Stravinsky', 'New York Philharmonic']",0.63,143067,0.214,0,5Kd42L0paHRBSCF282qfoP,0.05,10,0.12,-18.317,1,Four Norwegian Moods: I. Intrada,0,1948,0.0428,111.8,0.434,1948
34044,0.721,['The Isley Brothers'],0.5820000000000001,125627,0.5329999999999999,0,6TNxFKOFGo3M0HGPflkYSp,0.0,3,0.249,-9.722999999999999,1,Say You Love Me Too,12,1959-08-21,0.0459,78.94,0.965,1959
17159,0.992,['Sam Eskin'],0.473,118249,0.0542,0,1CSyvBwZPUZdGviWXCMsdx,0.0,2,0.139,-17.937,1,Mary and Martha,0,1950-01-01,0.0701,73.46600000000002,0.414,1950
123057,0.5770000000000001,['Mary Chapin Carpenter'],0.7759999999999999,221333,0.754,0,2JdhhL0CzxiAKCvEg9EeLf,9.17e-05,9,0.0877,-5.08,1,Shut Up and Kiss Me,43,1989,0.0424,119.931,0.961,1989
138977,0.941,['The Dubliners'],0.289,203760,0.309,0,0P8opaGei1hqbdcSVZQcCG,0.0,0,0.149,-11.690999999999999,1,The Foggy Dew,36,1967,0.0253,80.893,0.509,1967
98742,0.982,['Lead Belly'],0.503,278648,0.304,0,0EaBP3ICyTMS7bIEvzV3Gw,0.0718,1,0.10300000000000001,-10.940999999999999,1,De Kalb Blues (144-B),1,1935,0.0598,84.55,0.9690000000000001,1935
108798,0.985,['G.Visweswaramma'],0.42100000000000004,178867,0.0816,0,2OD5gEhugou29AAIc8vqcE,0.0036899999999999997,9,0.267,-13.692,1,Enno Nomulu Nochinagani,0,1941-12-31,0.0578,110.54700000000001,0.258,1941
18649,0.15,"[""The Lovin' Spoonful""]",0.601,119307,0.841,0,503O3QCKIwvjse3dSsgeM7,0.00013000000000000002,2,0.0508,-7.322,1,Fishin' Blues,24,1965-11,0.034,96.212,0.963,1965
45112,0.342,['Grupo Toppaz'],0.6609999999999999,188027,0.552,0,2EdhjDKsY1SsmALKWRCAj4,2.01e-05,5,0.0636,-8.532,1,Debo Decírtelo,34,1991-01-01,0.0343,94.86399999999999,0.925,1991
20621,0.00054,['Hüsker Dü'],0.354,124507,0.987,0,2Twggsyx88sGi0kDLdjhQF,9.22e-05,11,0.363,-10.937999999999999,0,"Broken Home, Broken Heart",30,1984-01-01,0.0632,117.11200000000001,0.223,1984
82070,0.32799999999999996,['The Shirelles'],0.647,126587,0.654,0,2Qs5tJfqwvz3rEqzfORrVP,0.0,4,0.141,-5.482,1,Mama Said,52,1961-02-01,0.0563,140.711,0.888,1961
98410,0.993,['Ignacio Corsini'],0.622,178720,0.0739,0,3MARTvaD0zvSOTaocPXt0N,4.4e-05,4,0.18100000000000002,-21.711,1,Confesión - Remasterizado,0,1931-06-25,0.129,127.45200000000001,0.431,1931
158642,0.379,['Banda Machos'],0.8270000000000001,173547,0.843,0,2T9QzIh3CekfE1HyG8R8Qa,0.0,8,0.209,-6.965,1,La secretaria,41,1992-11-13,0.222,143.253,0.9740000000000001,1992
26881,0.635,['Armando Manzanero'],0.644,158733,0.409,0,7K1wswXrFRcR0I7EcpDSsM,1.63e-05,3,0.10099999999999999,-8.242,1,Esta Tarde Vi Llover,32,1967-05-22,0.0273,91.508,0.523,1967
19547,0.44799999999999995,['Sparks'],0.465,184600,0.731,0,2rgHxOarlO4W35mg0IZ5u8,0.00112,2,0.297,-10.592,1,This Town Ain't Big Enough For Both Of Us,27,1974-05,0.0724,129.684,0.638,1974
105227,0.0531,"['The Notorious B.I.G.', ""Lil' Kim"", 'Diddy']",0.904,191600,0.826,1,1YQ7BbJR8HqAolfprvxGKu,0.0,1,0.214,-2.372,0,Notorious B.I.G. (feat. Lil' Kim & Puff Daddy) - 2005 Remaster,57,1999,0.272,101.35,0.8240000000000001,1999
67988,0.145,['Superchunk'],0.33899999999999997,282755,0.645,0,471iNhUWJLrbBZueQRBy83,0.764,4,0.10300000000000001,-6.605,1,Like a Fool,33,1994,0.03,81.46300000000002,0.278,1994
33386,0.905,"['Andrés Segovia', 'Johann Sebastian Bach']",0.515,233627,0.166,0,23NeK2BNI926VXzufuKld6,0.8590000000000001,4,0.11599999999999999,-17.389,1,"Cello Suite No. 6 in D Major, BWV 1012: V. Gavotte I-II (arr. A. Segovia)",3,1952,0.051,147.44899999999996,0.429,1952
113831,0.54,['Holly Dunn'],0.551,209467,0.26899999999999996,0,2VPnnOGXmejtKqxGY4jg66,0.0,2,0.10300000000000001,-9.782,1,Daddy's Hands,44,1991-07-19,0.027999999999999997,76.51100000000002,0.47600000000000003,1991
27714,0.703,['J.D. Crowe & The New South'],0.384,185000,0.21,0,1dzjAHTVWOOij7s2iA6iQg,0.0,4,0.326,-13.770999999999999,1,Rock Salt & Nails,23,1975-01-01,0.0284,144.504,0.302,1975
119161,0.9840000000000001,['Giorgos Papasideris'],0.335,199000,0.309,0,00bz5qWgtKwn6Cder36TJV,0.27899999999999997,4,0.332,-15.642999999999999,1,Tselios,0,1950-01-01,0.0488,113.235,0.48700000000000004,1950
163236,0.938,['Judy Garland'],0.373,156893,0.171,0,30gsRIBbib3Mxnzso9lxd4,0.7609999999999999,3,0.11,-19.102,1,Norman At Home/Gotta Have Me Go With You - Previously Unreleased Version,5,1954,0.0352,62.02,0.142,1954
87440,0.612,['Melanie Martinez'],0.68,179867,0.7290000000000001,1,4DpNNXFMMxQEKl7r0ykkWA,0.0,5,0.22399999999999998,-5.077,1,Play Date,91,2015-08-14,0.0475,123.97,0.446,2015
127319,0.972,"['Wolfgang Amadeus Mozart', 'Lili Kraus', 'Willy Boskovsky', 'Nikolaus Hubner']",0.41100000000000003,397133,0.35,0,6ZixHpjwL4SUlpw34nvGDN,0.376,4,0.113,-16.1,1,"Trio No. 4 in E Major, K. 542: III. Allegro",0,1938,0.0343,79.709,0.685,1938
132182,0.8440000000000001,['Édith Piaf'],0.51,270440,0.38799999999999996,0,0qAtbrY5DNGHtAl1L0CQzS,0.0,7,0.153,-6.575,1,Milord,41,1987-10-31,0.0559,106.501,0.56,1987
129412,0.873,['Elvis Presley'],0.40299999999999997,148653,0.203,0,5EmQPwofYkUQJjdMOHBB5o,3.61e-06,10,0.0967,-15.022,1,Is It so Strange,24,1959-07-24,0.0502,216.843,0.457,1959
140799,0.00286,['N.R.G'],0.536,201280,0.871,0,5mil0nIHPpOLBjfRmTl78y,8.77e-06,6,0.295,-7.564,0,Instruments of Destruction,37,1985,0.0528,130.59,0.58,1985
54950,0.624,['Toots & The Maytals'],0.629,176213,0.713,0,28SKEi3NKRYoDO44vea0ws,0.0,8,0.059000000000000004,-4.6419999999999995,1,Pressure Drop,51,2013-03-15,0.037000000000000005,146.265,0.982,2013
121321,0.165,['Simon & Garfunkel'],0.436,184880,0.375,0,3CepTOU9Y7FezTt0CF3lCw,0.0,6,0.294,-13.856,1,The Sounds of Silence,44,1972-06-14,0.0284,107.38600000000001,0.49,1972
91669,0.965,['Tom Lehrer'],0.562,159467,0.435,0,7rhcSlt2YG5X8uTdN0o0lk,0.0,7,0.932,-13.963,1,Poisoning Pigeons In The Park,34,1959-01-01,0.575,111.367,0.591,1959
136611,0.982,['Marguerite Viby'],0.752,161293,0.44299999999999995,0,60JKwMuh6iet4HkrJCwpXL,0.598,8,0.22899999999999998,-12.33,1,Jeg har hjertebanken i fødderne,0,1943,0.0989,104.758,0.9279999999999999,1943
104839,0.185,['New Edition'],0.72,261400,0.7190000000000001,0,0yNCFwihschpOwSgK31f2O,0.000128,7,0.522,-4.5710000000000015,0,Hit Me Off,53,1996-01-01,0.0882,88.98700000000002,0.899,1996
121315,0.305,['Yusuf / Cat Stevens'],0.604,216933,0.7809999999999999,0,6tf5VhWyVmqVaTATkd8s0H,0.0232,2,0.0624,-10.456,1,Tuesday's Dead,44,1971-01-01,0.0315,96.08200000000001,0.879,1971
105870,0.0649,['Bart Crow'],0.391,231419,0.748,0,6VSCXbO0lkIFar5tuGDasA,0.0,8,0.16399999999999998,-5.916,1,Wear My Ring,55,2006-09-01,0.10300000000000001,190.916,0.7809999999999999,2006
110849,0.5539999999999999,"['Frank Sinatra', 'Count Basie']",0.643,166387,0.37,0,1PeByFDJh7teNEZ8yJehh8,0.0,10,0.0907,-12.94,0,Wives And Lovers,31,1962-12-10,0.0385,63.408,0.584,1962
17704,0.934,"['Billy ""The Kid"" Emerson']",0.711,165087,0.769,0,2fkL7bklfc7yQsYqnA6upR,1.1599999999999999e-05,5,0.353,-8.347999999999999,1,Move Baby Move,3,1955-01-01,0.0802,143.95600000000005,0.319,1955
55381,0.9079999999999999,['guccihighwaters'],0.66,186481,0.38299999999999995,1,7iTYXBv6yqU7AFcxLKjlPD,0.0,6,0.106,-9.781,0,i thought i died inside,61,2017-10-16,0.0359,129.959,0.17300000000000001,2017
131664,0.0136,['Michael Wycoff'],0.6890000000000001,320280,0.604,0,5YPIX0GlnaAxaJBFJydMT4,3.84e-05,7,0.13,-9.01,0,Looking Up to You,45,1982-03-01,0.0351,104.383,0.72,1982
104143,0.293,['Loverboy'],0.5670000000000001,243227,0.551,0,1sMhhVoD3ExOFTeh70EqNe,0.0,6,0.136,-10.32,1,Heaven in Your Eyes,51,1989-11-07,0.0328,123.441,0.32799999999999996,1989
141604,0.491,['Joan Sebastian'],0.731,151510,0.4270000000000001,0,4wobadpvabyC1A50QWd0s1,0.0,7,0.2,-8.261000000000001,1,Envidia,46,1993-10-04,0.0354,118.495,0.7490000000000001,1993
42491,0.9570000000000001,['Ennio Morricone'],0.42,161893,0.239,0,22V9nEZZK1rsxdd23pLWcZ,0.47600000000000003,1,0.1,-19.709,1,For a Few Dollars More: Prison Break,22,1965,0.201,82.713,0.364,1965
17002,0.991,"['Sheela', 'Mohan']",0.667,187000,0.141,0,56bl4VZ5Elk98J2iB7WgFz,0.000488,6,0.14300000000000002,-12.709000000000001,0,Likhi Hai Do Dilo Ki Kismat,0,1948-12-31,0.121,110.851,0.654,1948
46483,0.161,['Carrie Underwood'],0.61,227347,0.691,0,5cwt3fRFqMCuxP5mhA1N7k,0.0,5,0.16399999999999998,-4.312,1,Whenever You Remember,42,2005-11-14,0.0285,119.98200000000001,0.317,2005
60119,0.00040199999999999996,['Rodney-O & Joe Cooley'],0.885,269400,0.368,1,0B9JeY4BCj7rUdywwbmwOC,3.4399999999999996e-05,7,0.306,-13.073,1,This Is For The Homies,25,1989,0.157,99.24600000000001,0.38799999999999996,1989
4461,0.0232,['Metallica'],0.263,269150,0.9590000000000001,0,3rWKqqHyRFAQjCBn3mPLRx,0.483,6,0.7490000000000001,-6.982,0,"For Whom The Bell Tolls (Live at The Hollywood Palladium, Los Angeles, CA – March 10th, 1985)",28,1984-07-27,0.109,131.111,0.166,1984
83673,0.703,['Billy Joel'],0.589,290573,0.45299999999999996,0,49MHCPzvMLXhRjDantBMVH,2.54e-05,7,0.134,-8.912,1,Just the Way You Are,69,1977,0.0397,139.148,0.513,1977
100071,0.9940000000000001,"['Shamshad Begum', 'G. M. Durrani']",0.736,158247,0.361,0,0CP6GhnY8f1LM7T5DCgIVf,0.937,5,0.261,-8.104,1,Taron Ki Tolion Ye Kaisa,0,1948-12-31,0.0811,94.31,0.8270000000000001,1948
82498,0.907,['The Zombies'],0.317,137733,0.45399999999999996,0,7egTKPYxbWaaV1jEzb1rHu,0.0022,9,0.113,-8.161,0,Summertime,56,1965-03-01,0.0337,178.73,0.395,1965
22166,0.26,"['Widespread Panic', 'The Dirty Dozen Brass Band']",0.439,341933,0.948,0,1nVdrBJzveM19jZ5qz41Ni,0.0225,0,0.365,-4.095,1,Superstition,37,2000-06-06,0.038,104.775,0.81,2000
134267,0.307,['De La Ghetto'],0.8009999999999999,154240,0.58,0,6HoYqaTWEpeSyuMMgREvyg,0.0,6,0.0814,-7.1320000000000014,0,Tu Te Imaginas,60,2008-10-14,0.231,95.014,0.642,2008
165588,0.007140000000000001,"['Neil Young', 'Crazy Horse']",0.289,606573,0.7909999999999999,0,6czvHouC4ffdGnw5TUSZgV,0.0457,5,0.133,-7.354,1,Cowgirl in the Sand - 2017 Remaster,32,1977,0.0544,173.12,0.368,1977
65330,0.21,['Caetano Veloso'],0.371,147373,0.491,0,3YzN4jzCf40pRbQ8EuWAoo,0.000915,4,0.484,-8.562000000000001,0,No Dia Que Eu Vim-Me Embora - Remastered 2006,27,1967-01-01,0.0389,118.36,0.39899999999999997,1967
21896,0.068,['The Prodigy'],0.725,257600,0.877,0,6SMl6VR1lzJi0lFTmUlS4M,3.620000000000001e-05,0,0.09,-3.4960000000000004,1,Diesel Power,50,1997,0.0646,105.919,0.0977,1997
108645,0.993,['ANTONIS NTALGKAS'],0.452,173987,0.24100000000000002,0,0NCxunHm0SkHC8qXM0g0OL,0.5379999999999999,11,0.11,-15.755999999999998,1,Elenitsa,0,1940-01-01,0.0458,99.803,0.72,1940
105831,0.0131,['Panic! At The Disco'],0.6,203840,0.946,0,5VHwEHR0IfvV4f7V7o0qnt,0.0,5,0.29600000000000004,-4.1339999999999995,1,"Nails for Breakfast, Tacks for Snacks",53,2005-09-27,0.114,145.004,0.621,2005
27373,0.152,['Jimi Hendrix'],0.475,232453,0.48,0,28KJc84mtmAYvOZJ8xsjM9,0.0485,3,0.7020000000000001,-10.944,0,Little Wing - Live,30,1972-02-01,0.0372,109.471,0.345,1972
167800,0.0070599999999999994,['Third World'],0.765,224173,0.585,0,3id47ouFwvCPOdFe2wj5Zs,1.85e-06,1,0.0503,-13.037,1,Now That We've Found Love,39,1999-01-26,0.1,118.441,0.782,1999
11290,0.426,['Yusuf / Cat Stevens'],0.58,200267,0.431,0,6v2LpciqqTldECm5zNoydr,0.0279,9,0.0724,-15.03,1,If I Laugh,31,1971,0.0374,148.201,0.5920000000000001,1971
130489,0.193,['The Velvet Underground'],0.428,163920,0.782,0,6AzAWzsXXIChy2aulERrD0,0.0,9,0.12300000000000001,-8.04,1,Lonesome Cowboy Bill - 2015 Remaster,38,1970,0.0394,82.93700000000003,0.731,1970
102214,0.207,['Led Zeppelin'],0.325,274733,0.569,0,3Zr81qUZEhR4vPeUFUsBB0,4.23e-05,7,0.662,-10.825999999999999,1,Your Time Is Gonna Come - 1990 Remaster,44,1969-01-12,0.0437,150.351,0.231,1969
7618,0.0774,"['Wale', 'Jeremih']",0.493,232661,0.542,1,1cOi4OoRlpOznxiRa8FfHf,0.0,9,0.239,-8.016,1,The Body (feat. Jeremih),55,2015-03-31,0.076,109.399,0.172,2015
7989,0.606,['Luke Combs'],0.4920000000000001,219733,0.21,0,4hRIRj7aJYKo14MxOb8ILh,1.35e-06,1,0.109,-10.658,1,Dear Today,64,2019-11-08,0.0359,153.017,0.368,2019
88053,0.16699999999999998,['Mehmet Kemiksiz'],0.623,244898,0.655,0,6lwygJ9iQV6NNOQh1Gn3Gb,0.00418,1,0.0891,-7.54,0,Baksana Kim Boynu Bükük Ağlayan,0,1921,0.0425,126.859,0.64,1921
143705,0.11599999999999999,['BTS'],0.612,265602,0.993,0,3D26URfsMlCNaa51mj9jOt,0.0,9,0.307,-1.895,1,War of Hormone,63,2014-08-20,0.24,98.00399999999999,0.48700000000000004,2014
60381,0.937,"['Andrew Lloyd Webber', '""Joseph And The Amazing Technicolor Dreamcoat"" 1991 London Cast']",0.33299999999999996,99400,0.223,0,2aNFxcxwEyy5aceaZrcFqU,0.136,11,0.29,-15.684000000000001,1,Prologue,37,1991-01-01,0.0421,111.55799999999999,0.376,1991
59009,0.0951,['The Jam'],0.45799999999999996,78973,0.6679999999999999,0,6CQnMebNgdhuAkIkEBpHUK,0.000118,9,0.306,-12.215,1,All Mod Cons,34,1978-11-03,0.115,168.227,0.6920000000000001,1978
152455,0.0761,['Parachute'],0.564,228933,0.8640000000000001,0,6R6ux6KaKrhAg2EIB2krdU,0.0,4,0.182,-5.121,1,Without You,62,2016-01-15,0.0341,95.984,0.534,2016
97914,0.996,['Francisco Canaro'],0.799,176027,0.361,0,70U9XvZXWiHZBxqyppVa7M,0.909,8,0.182,-11.241,1,El Once - Remasterizado,0,1925-07-12,0.0908,113.537,0.735,1925
130283,0.7070000000000001,['Arlo Guthrie'],0.603,202200,0.552,0,0SAhT2S63WhZ1NchfvBR48,0.000258,8,0.28300000000000003,-10.435,1,Wouldn't You Believe It - Remastered,33,1968-07-22,0.0424,101.63600000000001,0.6409999999999999,1968
113484,0.8740000000000001,['Antonio Aguilar'],0.539,184320,0.365,0,4irQ7NhhVQuHxfI9aecBXF,2.37e-05,10,0.204,-10.331,1,Ánimas Que No Amanezca,48,1988-01-01,0.049,92.307,0.929,1988
129508,0.7909999999999999,['Nina Simone'],0.217,324773,0.373,0,2N7A1k6OJT12gMFNhYw0Ir,0.831,9,0.172,-12.575,0,"You'd Be so Nice to Come Home To - Live at the Newport Jazz Festival, Newport, RI, June 30, 1960",16,1960,0.0303,77.508,0.245,1960
41015,0.924,"['Pietro Mascagni', 'Mario Lanza', 'RCA Victor Orchestra', 'Constantine Callinicos']",0.237,213000,0.455,0,1ggazU7snZio6mtI9pcDkN,0.000397,1,0.386,-8.294,1,"Addio alla madre (from ""Cavalleria Rusticana"")",1,1950,0.0465,87.991,0.214,1950
130196,0.561,['Thelonious Monk'],0.5429999999999999,1000600,0.35600000000000004,0,5H91eWhSKcawShPDWN1Sxw,0.532,0,0.0889,-12.562000000000001,0,Japanese Folk Song,33,1967,0.0508,88.742,0.51,1967
11957,0.0563,['The Who'],0.536,270427,0.737,0,3b8wboATWjPGIpWgFFORxK,0.12300000000000001,0,0.213,-9.75,1,Had Enough,30,1978-08-18,0.0333,129.125,0.517,1978
91972,0.772,['Bobby Vinton'],0.397,162467,0.415,0,1TnDAb0MUJEAK7ajhOZnc7,0.0,11,0.175,-9.3,1,My Heart Belongs to Only You,38,1962,0.0305,72.207,0.474,1962
160983,0.172,"['Joe Arroyo', 'La Verdad']",0.642,312480,0.7,0,3WXfQDsASfXrSojk9WB3aR,0.00023199999999999997,1,0.0895,-9.213,1,En Barranquilla Me Quedo,58,2015-07-01,0.0552,103.899,0.784,2015
117888,0.946,['Shanta Apte'],0.342,216627,0.281,0,6YaO3VuvRudHRqlZwjDOm1,0.0012,2,0.8240000000000001,-14.25,1,Ek Tha Raja Ek Thi Rani,0,1937-12-01,0.0761,80.17,0.418,1937
165549,0.000935,['Bee Gees'],0.6629999999999999,254607,0.94,0,1kOobcwqi08IGUYFGnuM7o,0.0474,0,0.154,-4.151,1,You Should Be Dancing - Serban Mix,36,1977-11-15,0.0392,123.37899999999999,0.905,1977
9723,0.992,"['P. Leela', 'Jikki']",0.419,210880,0.325,0,1Ih6l4chGDHyW3JMgsgR1j,0.456,8,0.299,-11.39,1,Raaga Sudharasa,2,1955-12-31,0.136,69.173,0.774,1955
116261,0.281,['Maleek Berry'],0.868,206316,0.521,0,1090OWoP6JTpYAaSSEBvGy,6.36e-05,1,0.0992,-6.902,0,Kontrol,72,2016-05-09,0.0512,113.993,0.8859999999999999,2016
130796,0.209,['David Bowie'],0.42,310427,0.713,0,0iKRf868w4SYEBDILQu8ob,0.000586,2,0.12,-10.286,1,Aladdin Sane - 2013 Remaster,43,1973-04-13,0.0409,117.853,0.555,1973
157049,0.408,['Little Feat'],0.469,340474,0.9359999999999999,0,7BTNU4LO1aPPhuUDwbg6uY,0.654,0,0.768,-5.831,1,Fat Man In A Bathtub - Live,30,1976,0.0853,162.863,0.91,1976
107131,0.175,['6ix9ine'],0.764,112667,0.711,1,5KhFaq45chTw8RGfWo8T8J,0.0,4,0.105,-3.818,0,BILLY,77,2018-04-10,0.28800000000000003,90.07600000000001,0.774,2018
116935,0.8170000000000001,['Marty Murray'],0.461,270512,0.442,0,6T3AglM3mToExEj45LHv2z,7.75e-05,4,0.184,-10.917,0,Hotel California - Live Mix,0,1927,0.0369,152.629,0.527,1927
150937,0.6809999999999999,['Jay Chou'],0.637,248160,0.557,0,4eLCzybaneILH1zBkwwQyZ,0.0,9,0.102,-6.585,1,龍捲風,52,2000-11-06,0.0314,143.945,0.544,2000
55562,0.449,['Vedo'],0.754,258247,0.436,1,79sYN8CwQMVwA4wNXg1RVt,0.0,6,0.10400000000000001,-9.183,0,Girls Need Love (V-Mix),66,2019-05-09,0.392,97.094,0.402,2019
164828,0.6609999999999999,['David Axelrod'],0.34700000000000003,267693,0.289,0,0KlruldrjiQnw4p9zrz9kh,1.53e-05,11,0.157,-13.927999999999999,0,The Warnings Part II,31,1970,0.0397,91.646,0.185,1970
44075,0.0735,['Journey'],0.198,137640,0.598,0,2HxAr618rlpzCSMq92mdQu,1.3500000000000001e-05,7,0.292,-8.886000000000003,1,Stay Awhile - Live,23,1980,0.0314,88.23100000000002,0.371,1980
135104,0.0654,['Rebelution'],0.877,242723,0.618,0,548ddxWI4sZKK1aCLuMR16,1e-05,5,0.055999999999999994,-5.597,0,Lay My Claim,59,2016-06-03,0.0456,90.99700000000001,0.846,2016
100823,0.6509999999999999,['Miles Davis'],0.444,441133,0.363,0,0EJXP6Dm8kMwO3RcMQHHBB,0.000139,3,0.259,-11.347999999999999,1,A Night In Tunisia - RVG Remaster,19,1955,0.0663,174.96099999999996,0.451,1955
32775,0.975,"['Wolfgang Amadeus Mozart', 'Jascha Heifetz', 'William Primrose', 'Izler Solomon']",0.46799999999999997,351733,0.172,0,7IqBwypbOg9wMoQTfuz46I,0.8009999999999999,3,0.105,-17.56,1,"Sinfonia concertante in E-Flat Major, K. 364: III. Presto - Redbook Stereo",1,1946,0.0376,85.63,0.493,1946
